speaker,index,word,time,word.dur,voicing.dur,vowel.dur,cluster.dur,spreading.dur,sonorant.dur,closure.dur,vor,voffr,mor,cond_no,ipa,cons1,vowel,height,anteroposterior,roundness,consonant,manner,place,aspiration,syllables,syl_structure,gloss,pos,comp,contx
jj04,139,feitt,469.96735323759134,423.08084080190156,129.98598227170532,89.20214190095521,200.1771907844727,65.95959595955492,106.74343633030503,93.43375445416768,289.3793326854279,159.3933504137226,200.1771907844727,22,feiʰt,vls,ei,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvvcc,fat,adj,x,cc
shg05,53,feitt,148.4399528198376,378.2047765342611,90.11822809569026,76.8603855017318,176.85255646517817,76.2742301221806,89.53207271613906,87.32048374903911,253.71294196690997,163.5947138712197,176.85255646517817,22,feiʰt,vls,ei,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvvcc,fat,adj,x,cc
shg05,54,feitt,151.02921336788683,408.1315094580589,95.10852106541279,73.57967341522453,208.83019874617048,99.79190287225492,121.32075052244318,87.5094482237273,282.409872161395,187.30135109598223,208.83019874617048,22,feiʰt,vls,ei,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvvcc,fat,adj,x,cc
shg05,55,feitt,153.70531020408163,395.96773566569254,101.84042917981628,74.66151165743895,205.4627513811056,89.66138487915032,116.84030240152765,88.62244897957794,280.12426303854454,178.28383385872826,205.4627513811056,22,feiʰt,vls,ei,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvvcc,fat,adj,x,cc
tt01,1,feitt,7.494573934837093,523.3826324051885,98.67106733073427,89.42993303240331,236.49111866969008,112.36714234566048,121.60827664399143,114.88284202569865,325.9210517020934,227.24998437135912,236.49111866969008,22,feiʰt,vls,ei,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvvcc,fat,adj,x,cc
tt01,2,feitt,10.691955564276993,526.6045264259542,104.17605708950184,84.29811980347601,237.17852418745267,93.49106309190347,113.3690003779293,123.80952380952337,321.47664399092866,217.30058690142684,237.17852418745267,22,feiʰt,vls,ei,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvvcc,fat,adj,x,cc
tt01,3,feitt,13.858247669438146,560.9926933736454,102.87427474273159,84.049335783698,247.66751144902344,109.44914845370945,128.27408741274303,119.3934240362804,331.7168472327214,228.84257248998983,247.66751144902344,22,feiʰt,vls,ei,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvvcc,fat,adj,x,cc
bte03,27,vots,203.95684051398337,629.2365835222995,120.62234180572773,120.62234180572773,167.07860922144846,NA,NA,167.07860922144846,287.7009510271762,167.07860922144846,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
bte03,28,vots,208.90797430083146,484.86524878148884,152.20238095236027,152.20238095236027,98.92794154700368,NA,NA,98.92794154700368,251.13032249936396,98.92794154700368,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
bte03,29,vots,213.8583484504913,563.2396069539141,168.91030486269187,168.91030486269187,103.81834215164076,NA,NA,103.81834215164076,272.72864701433264,103.81834215164076,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
jj04,48,vots,180.94144274376418,543.4118647458774,95.48781179137222,95.48781179137222,150.290249433084,NA,NA,150.290249433084,245.77806122445622,150.290249433084,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
jj04,49,vots,183.84606575963718,444.6420472951047,114.6700389557509,114.6700389557509,113.56670445957207,NA,NA,113.56670445957207,228.23674341532296,113.56670445957207,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
jj04,50,vots,186.48282426303854,503.6532402434659,119.84678110297864,119.84678110297864,93.30134860962858,NA,NA,93.30134860962858,213.14812971260721,93.30134860962858,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
shg05,77,vots,212.13519274376415,380.63193698533837,62.36349803080543,62.36349803080543,145.6568007319845,NA,NA,145.6568007319845,208.02029876278993,145.6568007319845,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
shg05,78,vots,214.8599400712666,314.98509880142933,85.78915377557905,85.78915377557905,63.50718065004912,NA,NA,63.50718065004912,149.29633442562817,63.50718065004912,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
shg05,79,vots,217.47356897714042,364.8532205674826,76.83575858922609,76.83575858922609,92.92984310837937,NA,NA,92.92984310837937,169.76560169760546,92.92984310837937,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
tt01,77,vots,238.76375132275132,483.5091369881468,163.13828356200588,163.13828356200588,64.08242534303099,NA,NA,64.08242534303099,227.22070890503687,64.08242534303099,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
tt01,78,vots,241.56374905517762,471.3356009070253,168.1937910520901,168.1937910520901,64.44046220326527,NA,NA,64.44046220326527,232.63425325535536,64.44046220326527,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
tt01,79,vots,244.29477648202138,489.27605610145974,169.99201366280658,169.99201366280658,81.84543851209014,NA,NA,81.84543851209014,251.83745217489673,81.84543851209014,NA,23,vots,voi,o,mid,back,round,s,stop,coronal,no,mono,cvvcc,wet,adj,x,cx
brs02,167,vott,514.3299092970522,375.7908163265711,107.5453964655253,75.82781643952785,231.31341251882986,108.70461613205862,140.42219615805607,90.8912163607738,307.1412289583577,199.59583249283241,231.31341251882986,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
brs02,168,vott,516.8351335348955,408.82054673716084,137.52100178362525,88.09581952436929,224.27787917342812,78.68517299391442,128.11035525317038,96.16752392025774,312.3736986977974,174.85269691417216,224.27787917342812,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
brs02,169,vott,519.2693427945891,383.63811999909103,141.02521101028742,70.44402806332073,239.0021328083094,82.78479910484293,153.36598205180962,85.63615075649977,309.4461608716301,168.4209498613427,239.0021328083094,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
bte03,138,vott,750.4240612244898,501.42063492069155,135.95299404346406,102.91224597165183,281.6025830621811,130.11134368275634,163.15209175456857,118.45049130761254,384.51482903383294,248.56183499036888,281.6025830621811,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
bte03,139,vott,754.3886810279668,504.1383219954696,153.49567534474318,125.85354927750814,284.58093862934675,124.24981103549726,151.8919371027323,132.68900152661445,410.4344879068549,256.9388125621117,284.58093862934675,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
bte03,140,vott,758.5828533635677,463.08390022682033,130.8763993855564,103.49807787054033,270.4517085082898,117.511979634628,144.89030114964407,125.56140735864574,373.94978637883014,243.07338699327374,270.4517085082898,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
jj04,91,vott,293.74026600383746,369.66596895166504,109.17283494711683,93.73524411074641,201.51351545905527,95.95120806937985,111.38879890575026,90.124716553305,295.2487595698017,186.07592462268485,201.51351545905527,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
jj04,92,vott,296.0107437641724,357.8125472411102,104.19997782094015,83.51167987547115,209.06787603934163,95.99635813918894,116.68465608465795,92.38321995468368,292.5795559148128,188.37957809387262,209.06787603934163,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
jj04,93,vott,298.0895064247922,370.68980754690983,105.68842884879359,85.43299334121457,202.2792450313773,81.8235071806157,102.07894268819473,100.20030234318256,287.71223837259186,182.02380952379826,202.2792450313773,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
shg05,143,vott,382.7812790195444,290.2619446674066,73.98237444294864,51.56287330913756,165.7936507936597,91.71882086167216,114.13832199548324,51.65532879817647,217.35652410279727,143.37414965984863,165.7936507936597,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
shg05,144,vott,385.04789569161,308.4561311704306,72.02424077047453,54.03585349642981,173.652379366672,89.50491307638231,107.49330035042703,66.15907901624496,227.6882328631018,155.66399209262727,173.652379366672,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
shg05,145,vott,387.38734545992315,329.2450242237237,73.10092106149568,58.36029983140634,195.7633914492476,94.74159108088998,109.48221231097932,86.28117913826827,254.12369128065393,181.02277021915825,195.7633914492476,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
tt01,28,vott,90.77972610096671,503.65258384056233,96.26649347261207,81.87534537793795,279.0407261389447,139.37520162703265,153.76634972170677,125.27437641723793,360.91607151688265,264.6495780442706,279.0407261389447,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
tt01,29,vott,93.9074754346183,546.7450869236501,93.35988465188905,68.33595064172471,287.2522229865666,138.7169511079236,163.74088511808793,123.51133786847868,355.5881736282913,262.22828897640227,287.2522229865666,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
tt01,30,vott,97.2471814058957,516.3673469387788,104.44549248269652,79.67435195898531,293.53031085851455,153.83003201280587,178.60117253651708,114.92913832199747,373.20466281749987,268.75917033480334,293.53031085851455,24,voʰt,vls,o,mid,back,round,ʰt,stop,coronal,yes,mono,cvvcc,wet,adj,x,cc
brs02,91,takka,304.5175642479214,551.1238940020462,139.66632618320318,77.36422069399396,185.61814589384085,30.61522184276555,92.917327331974775,92.70081856186607,262.9823665878348,123.31604040463162,185.61814589384085,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
brs02,92,takka,306.8915414965987,504.0183219954315,103.30804116517811,68.19153999043692,207.73589765127554,90.95163801509898,126.06813918984017,81.66775846143537,275.92743764171246,172.61939647653435,207.73589765127554,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
brs02,93,takka,309.48257369614515,527.4682539682658,137.71235010358396,82.42375002009794,184.12114512472044,50.23954302561151,105.52814310909753,78.59300201562291,266.5448951448184,128.83254504123443,184.12114512472044,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
bte03,90,takka,536.1196394557824,548.4727254197423,132.0687963294631,96.20631134816904,205.62443947062548,83.63289175315458,119.49537673444866,86.12906273617682,301.8307508187945,169.7619544893314,205.62443947062548,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
bte03,91,takka,540.1385941043084,533.9853363568636,133.56515299528837,97.12790513026448,189.49233026546608,64.39181709424702,100.82906495927091,88.66326530619517,286.62023539573056,153.0550824004422,189.49233026546608,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
bte03,92,takka,544.3220022675738,545.3403104830841,143.36005830909926,107.23214285712857,175.6573939100008,60.30207321009584,96.42998866206653,79.22740524793426,282.88953676712936,139.5294784580301,175.6573939100008,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
jj04,25,takka,108.27033082280532,505.5923097327337,121.30754334300775,76.30753032591997,171.94855653704622,53.42473399615244,98.42474701324022,73.523809523806,248.25608686296619,126.94854351995843,171.94855653704622,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
jj04,26,takka,111.3217724867725,599.0651231252571,141.88465608465606,101.51978286263841,202.6938047946487,74.34078393262666,114.70565715464431,87.9881476400044,304.2135876572871,162.32893157263106,202.6938047946487,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
jj04,27,takka,113.96183868949879,522.7809765494555,125.7752582514513,89.20181405895278,180.6764928193445,63.95889572759472,100.53233992009325,80.14415289925125,269.8783068782973,144.10304862684598,180.6764928193445,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
shg05,71,takka,196.3976570048309,402.9158457782671,70.34975441422375,56.7917720227058,163.8903432560994,81.85318571872813,95.41116811024608,68.47917514585333,220.6821152788052,150.33236086458146,163.8903432560994,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
shg05,72,takka,198.92915584415584,392.14045214043836,84.64295901299579,63.86817109273579,141.81327642663177,73.93528292541873,94.71007084567873,47.103205580953045,205.68144751936757,121.03848850637178,141.81327642663177,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
shg05,73,takka,201.37251402315312,411.7176182213882,85.95935810220112,60.59535754727108,153.75957323621492,60.88784231641853,86.25184287134857,67.50773036486635,214.354930783486,128.39557268128488,153.75957323621492,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
tt01,59,takka,187.8655257936508,533.1131873464017,84.35024380125355,71.40738328232032,239.6896481228623,124.03325774752716,136.9761182664604,102.71352985640192,311.09703140518263,226.74678760392908,239.6896481228623,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
tt01,60,takka,190.59698859341717,520.7906120921848,131.47004997230738,105.80644067371736,191.91818223887935,77.34967764884004,103.01328694743006,88.9048952914493,297.7246229125967,166.25457294028934,191.91818223887935,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
tt01,61,takka,193.4039518770471,546.1373141849322,121.50005179736922,94.48296878110796,204.5688707928548,86.86719647974428,113.88427949600555,90.68459129684925,299.05183957396275,177.55178777659353,204.5688707928548,25,tʰaʰka,asp,a,low,front,unrounded,ʰk,stop,velar,yes,di,cvccv,key,n,c,cc
brs02,84,kagga,280.9668619299572,512.9830529863852,83.90001669260982,83.90001669260982,142.79434850863026,NA,NA,142.79434850863026,226.6943652012401,142.79434850863026,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
brs02,85,kagga,283.46987528344675,494.4876509161986,82.85409485432638,82.85409485432638,146.10126506744336,NA,NA,146.10126506744336,228.95535992176974,146.10126506744336,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
brs02,86,kagga,286.09583093978335,507.39070614946513,89.93556772298916,89.93556772298916,135.27985177813662,NA,NA,135.27985177813662,225.21541950112578,135.27985177813662,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
bte03,135,kagga,740.5115684051399,534.8298464684831,69.35402289821013,69.35402289821013,193.61059575339823,NA,NA,193.61059575339823,262.96461865160836,193.61059575339823,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
bte03,136,kagga,743.4619926303856,511.93594104302065,85.00818509219243,85.00818509219243,164.56716019740725,NA,NA,164.56716019740725,249.57534528959968,164.56716019740725,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
bte03,137,kagga,746.6459221466365,532.4435806068095,106.22768765631463,106.22768765631463,161.35352553715165,NA,NA,161.35352553715165,267.5812131934663,161.35352553715165,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
jj04,134,kagga,459.3511775186265,527.80300829221,79.93310657593611,79.93310657593611,168.35034013610084,NA,NA,168.35034013610084,248.28344671203695,168.35034013610084,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
jj04,135,kagga,461.4746749811036,487.925392379168,70.72845804987082,70.72845804987082,148.0697278911407,NA,NA,148.0697278911407,218.79818594101152,148.0697278911407,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
jj04,136,kagga,463.672074829932,491.76870748300416,90.69813784100234,90.69813784100234,157.32426303856073,NA,NA,157.32426303856073,248.02240087956307,157.32426303856073,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
shg05,134,kagga,361.38817357245927,385.09598536387557,87.97892490332515,87.97892490332515,124.41269841269786,NA,NA,124.41269841269786,212.39162331602301,124.41269841269786,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
shg05,135,kagga,363.6469533527697,372.9143720980801,70.05120327698933,70.05120327698933,113.7086458515455,NA,NA,113.7086458515455,183.75984912853482,113.7086458515455,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
shg05,136,kagga,366.0076770708283,360.58823529413075,91.28180633950933,91.28180633950933,112.13974126820858,NA,NA,112.13974126820858,203.4215476077179,112.13974126820858,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
tt01,101,kagga,307.4441587301588,477.8929580964473,88.72141141324619,88.72141141324619,168.4308390022693,NA,NA,168.4308390022693,257.1522504155155,168.4308390022693,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
tt01,102,kagga,310.5739569160998,446.2559457891757,90.83303496834105,90.83303496834105,153.18733341285906,NA,NA,153.18733341285906,244.02036838120011,153.18733341285906,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
tt01,103,kagga,313.82586477015053,466.55090200073346,84.38257220097967,84.38257220097967,162.33752760365405,NA,NA,162.33752760365405,246.72009980463372,162.33752760365405,NA,26,kʰakka,asp,a,low,front,unrounded,kk,stop,velar,no,di,cvccv,barrel,n,c,cc
brs02,4,detta,37.82023242630385,518.7054215625651,46.502048178354016,38.67264010072091,256.31803214039905,147.30434590705244,155.13375398468554,101.18427815571351,294.99067224111997,248.48862406276595,256.31803214039905,27,teʰta,nasp,e,mid,front,unrounded,ʰt,stop,coronal,yes,di,cvccv,fall,v,c,cc
brs02,5,detta,41.18795985060691,485.29865279444806,57.94550003908938,46.41428546993609,218.2772463151892,118.05064247921848,129.58185704837177,88.69538926681741,264.6915317851253,206.7460317460359,218.2772463151892,27,teʰta,nasp,e,mid,front,unrounded,ʰt,stop,coronal,yes,di,cvccv,fall,v,c,cc
brs02,6,detta,44.40450636664922,419.6960952879323,55.49366765384178,39.5584478308848,169.9691291721379,100.00099517340999,115.93621499636697,54.03291417577094,209.5275770030227,154.03390934918093,169.9691291721379,27,teʰta,nasp,e,mid,front,unrounded,ʰt,stop,coronal,yes,di,cvccv,fall,v,c,cc
bte03,42,detta,293.64494457042076,593.1633200784745,139.48399514845278,103.10764620504642,228.29177070462947,101.17813637089057,137.55448531429693,90.73728539033254,331.3994169096759,191.91542176122312,228.29177070462947,27,teʰta,nasp,e,mid,front,unrounded,ʰt,stop,coronal,yes,di,cvccv,fall,v,c,cc
bte03,43,detta,297.6695946712018,586.9397203325661,155.21620943837888,95.95589933394422,219.9936348808933,52.133551533813716,111.39386163824838,108.59977324264491,315.9495342148375,160.73332477645863,219.9936348808933,27,teʰta,nasp,e,mid,front,unrounded,ʰt,stop,coronal,yes,di,cvccv,fall,v,c,cc
